system:index,apex_date,aspect,detail,elevation,event_id,flood,land_cover,precip_14_day,precip_3_day,precip_7_day,precip_total,purpose,slope,soil_moisture,soil_type,.geo
2_360,2020-10-13,132.87655035344616,Lu lich su mien Trung (Dot 1),827,FL_TRN_2020_10,0,30,438.2069914788008,150.59999660216272,307.09999386779964,225.3999941200018,training,12.735601425170898,0.5465647578239441,4,"{""type"":""Point"",""coordinates"":[107.57947500069167,12.214212171426372]}"
2_361,2020-10-13,200.25089624843292,Lu lich su mien Trung (Dot 1),57,FL_TRN_2020_10,0,10,182.9229973629117,0.03999999910593033,66.92999907582998,548.3899890072644,training,12.642547607421875,0.43914055824279785,6,"{""type"":""Point"",""coordinates"":[105.62561625836294,20.240717637722422]}"
2_364,2020-10-13,15.462379402732731,Lu lich su mien Trung (Dot 1),132,FL_TRN_2020_10,0,10,1183.6259735263884,742.0899839177728,1085.889976080507,867.2999802157283,training,7.179595470428467,0.5549119710922241,4,"{""type"":""Point"",""coordinates"":[108.30592430544637,15.415077050430666]}"
2_366,2020-10-13,108.13857915712943,Lu lich su mien Trung (Dot 1),2,FL_TRN_2020_10,0,40,464.238990124315,135.28999600745738,276.31999287195504,452.44998878613114,training,2.976574420928955,0.5323137640953064,4,"{""type"":""Point"",""coordinates"":[105.19079041878534,10.645600184268174]}"
2_369,2020-10-13,345.6456060504356,Lu lich su mien Trung (Dot 1),262,FL_TRN_2020_10,0,10,156.40999607369304,0.0,49.5599991902709,227.63999434001744,training,19.335866928100586,0.5277450084686279,4,"{""type"":""Point"",""coordinates"":[105.5749620484377,21.504035846954828]}"
2_370,2020-10-13,-0.0,Lu lich su mien Trung (Dot 1),6,FL_TRN_2020_10,0,50,282.35799266956747,1.52999996393919,38.26999878883362,250.9999925121665,training,0.0,0.35086357593536377,7,"{""type"":""Point"",""coordinates"":[106.64831806364667,20.892142406465798]}"
2_371,2020-10-13,130.04052502824212,Lu lich su mien Trung (Dot 1),219,FL_TRN_2020_10,0,10,209.0249935388565,0.0,60.43999861180782,159.82999508827925,training,14.1238374710083,0.405357301235199,4,"{""type"":""Point"",""coordinates"":[105.5400270877833,22.432016678274305]}"
2_373,2020-10-13,314.42066881490194,Lu lich su mien Trung (Dot 1),103,FL_TRN_2020_10,0,10,271.0539929624647,92.49999738298357,234.8799934387207,317.5299917496741,training,1.3249003887176514,0.5404285192489624,4,"{""type"":""Point"",""coordinates"":[107.0935168405647,11.484005297011715]}"
2_374,2020-10-13,244.8486513540497,Lu lich su mien Trung (Dot 1),4,FL_TRN_2020_10,0,40,419.6769919600338,0.3099999986588955,109.47999749705195,440.1599916201085,training,1.0910061597824097,0.27508842945098877,7,"{""type"":""Point"",""coordinates"":[106.19779567899704,20.10698876593539]}"
2_378,2020-10-13,168.22327704431345,Lu lich su mien Trung (Dot 1),100,FL_TRN_2020_10,0,10,1563.3499639630318,1206.6999718248844,1492.009965626523,1755.1899611353874,training,4.726419925689697,0.5717045664787292,4,"{""type"":""Point"",""coordinates"":[107.45401891067053,16.404754210732296]}"
2_379,2020-10-13,200.1561650803904,Lu lich su mien Trung (Dot 1),100,FL_TRN_2020_10,0,10,77.38299764506519,0.0,5.889999832957983,773.8799819555134,training,14.038164138793945,0.36015450954437256,6,"{""type"":""Point"",""coordinates"":[105.26545784871534,20.04319387987391]}"
2_380,2020-10-13,192.06602715035413,Lu lich su mien Trung (Dot 1),2,FL_TRN_2020_10,0,40,357.8719904664904,1.0399999842047691,87.13999843969941,261.25999558344483,training,2.3697593212127686,0.3039858043193817,4,"{""type"":""Point"",""coordinates"":[106.56501899775695,20.671118609984553]}"
2_385,2020-10-13,296.1290978612366,Lu lich su mien Trung (Dot 1),99,FL_TRN_2020_10,0,30,252.16899226605892,59.39999863319099,178.04999511130154,398.20999094098806,training,3.1558682918548584,0.26324594020843506,7,"{""type"":""Point"",""coordinates"":[108.38735349040174,11.171752606686379]}"
2_386,2020-10-13,301.04269175432995,Lu lich su mien Trung (Dot 1),683,FL_TRN_2020_10,0,10,357.8839935734868,136.00999748148024,251.7999957371503,216.53999485448003,training,7.156904220581055,0.5492570400238037,4,"{""type"":""Point"",""coordinates"":[107.66235427189122,12.027704688497995]}"
2_387,2020-10-13,60.742256466536126,Lu lich su mien Trung (Dot 1),28,FL_TRN_2020_10,0,10,270.7899943869561,114.28999847359955,216.70999528467655,314.6799936443567,training,3.7899065017700195,0.5438305139541626,9,"{""type"":""Point"",""coordinates"":[106.51488997744669,11.374960211037582]}"
2_388,2020-10-13,252.71799883177334,Lu lich su mien Trung (Dot 1),7,FL_TRN_2020_10,0,50,203.21099464036524,0.6299999803304672,76.33999820798635,291.2499957177788,training,1.5606526136398315,0.3522392213344574,7,"{""type"":""Point"",""coordinates"":[106.02075724833486,21.034505748550412]}"
2_389,2020-10-13,325.50534943204286,Lu lich su mien Trung (Dot 1),370,FL_TRN_2020_10,0,10,557.8739881999791,260.43999392353,480.60998936370015,352.7299920283258,training,10.024602890014648,0.0,4,"{""type"":""Point"",""coordinates"":[109.13978919629824,14.022685838336361]}"
2_390,2020-10-13,154.6655294492845,Lu lich su mien Trung (Dot 1),491,FL_TRN_2020_10,0,10,190.5839966647327,0.0,6.679999999701977,252.98999441973865,training,16.934175491333008,0.5333702564239502,4,"{""type"":""Point"",""coordinates"":[106.92630546296411,21.272413142303158]}"
2_391,2020-10-13,235.29197391274155,Lu lich su mien Trung (Dot 1),1492,FL_TRN_2020_10,0,10,190.1949954200536,1.5499999523162842,90.69999778270721,81.63999839499593,training,12.036551475524902,0.6113722920417786,7,"{""type"":""Point"",""coordinates"":[102.72976612702207,22.553925862227032]}"
2_392,2020-10-13,252.16946348196703,Lu lich su mien Trung (Dot 1),18,FL_TRN_2020_10,0,40,904.9819809589535,579.1299901455641,860.8099816199392,766.1899822857231,training,1.5141521692276,0.529963493347168,7,"{""type"":""Point"",""coordinates"":[108.74734009425079,15.21297571793149]}"
2_393,2020-10-13,161.25097589919275,Lu lich su mien Trung (Dot 1),50,FL_TRN_2020_10,0,50,457.42598839849234,132.74999672360718,330.67999091744423,360.5399907696992,training,1.468876600265503,0.5327582359313965,6,"{""type"":""Point"",""coordinates"":[106.95762791132759,10.880330990382385]}"
2_395,2020-10-13,44.32662357207877,Lu lich su mien Trung (Dot 1),147,FL_TRN_2020_10,0,10,228.44499436952174,0.0,76.79999813996255,541.0999860353768,training,15.191946983337402,0.4747231602668762,4,"{""type"":""Point"",""coordinates"":[105.76448787130174,20.203434153120682]}"
2_397,2020-10-13,128.0728276207469,Lu lich su mien Trung (Dot 1),526,FL_TRN_2020_10,0,10,825.744986101985,482.80999263748527,751.5999875813723,494.3999866768718,training,12.578372955322266,0.4843202233314514,4,"{""type"":""Point"",""coordinates"":[108.93619898344836,14.613535394611622]}"
2_401,2020-10-13,130.64336517601208,Lu lich su mien Trung (Dot 1),534,FL_TRN_2020_10,0,30,121.95499760843813,0.0,23.319999299943447,239.56999393552542,training,8.481233596801758,0.4647514522075653,4,"{""type"":""Point"",""coordinates"":[105.42606988045033,21.572367491857626]}"
2_402,2020-10-13,354.9008045966601,Lu lich su mien Trung (Dot 1),682,FL_TRN_2020_10,0,10,95.30099720135331,0.0,55.05999824218452,141.05999580398202,training,11.03559398651123,0.5804916620254517,4,"{""type"":""Point"",""coordinates"":[103.25269890102095,20.95192432133161]}"
2_403,2020-10-13,-0.0,Lu lich su mien Trung (Dot 1),41,FL_TRN_2020_10,0,40,283.36799419671297,7.830000039190054,135.02999741397798,921.6899753548205,training,2.317462682723999,0.5293439626693726,4,"{""type"":""Point"",""coordinates"":[105.35577322503025,19.033314904912995]}"
2_404,2020-10-13,314.5304142959027,Lu lich su mien Trung (Dot 1),2,FL_TRN_2020_10,0,10,610.7579871974885,199.57999574579298,309.6199936699122,554.5599853247404,training,0.6612476110458374,0.5411181449890137,4,"{""type"":""Point"",""coordinates"":[104.89064039588716,10.346156291871308]}"
2_405,2020-10-13,201.16197974594482,Lu lich su mien Trung (Dot 1),344,FL_TRN_2020_10,0,10,377.28599089570343,186.6099955048412,313.3599929176271,389.5699916034937,training,3.971867561340332,0.5443892478942871,6,"{""type"":""Point"",""coordinates"":[107.66573944607612,14.369612382129857]}"
2_406,2020-10-13,304.4335390570945,Lu lich su mien Trung (Dot 1),1056,FL_TRN_2020_10,0,10,377.82499058917165,124.15999721735716,284.61999341472983,272.8799951467663,training,16.730531692504883,0.5382400751113892,4,"{""type"":""Point"",""coordinates"":[108.40488571448287,11.652143121673769]}"
2_407,2020-10-13,270.0,Lu lich su mien Trung (Dot 1),1,FL_TRN_2020_10,0,80,582.2699867635965,144.36999633908272,253.9999945331365,756.7499803733081,training,2.8184304237365723,0.6365461349487305,4,"{""type"":""Point"",""coordinates"":[105.12772989770234,9.444470887428661]}"
