system:index,apex_date,aspect,detail,elevation,event_id,flood,is_agriculture,is_flood_prone,is_permanent_water,is_urban,land_cover,precip_14_day,precip_3_day,precip_7_day,precip_total,purpose,slope,soil_moisture,soil_type,.geo
1_850,2018-06-26,153.0449339738846,"Lu quet Lai Chau, Ha Giang",4,FL_TRN_2018_06,1,1,1,0,0,40,208.24999406933784,0.779999990016222,136.19999594427645,48.639998741447926,training,2.0801494712661976,0.38929206132888794,1,"{""type"":""Point"",""coordinates"":[104.86177667210688,10.514308999523914]}"
1_863,2018-06-26,121.01739527972417,"Lu quet Lai Chau, Ha Giang",330,FL_TRN_2018_06,1,0,0,0,0,10,65.68999807909131,17.359999358654022,32.579998925328255,197.34999590739608,training,8.92661940673298,0.4272623062133789,4,"{""type"":""Point"",""coordinates"":[107.77436464274514,15.837761577144128]}"
1_1011,2018-06-26,18.734756469726562,"Lu quet Lai Chau, Ha Giang",-5,FL_TRN_2018_06,1,1,1,0,0,40,89.24999796785414,3.559999894350767,45.34999901242554,81.79999804869294,training,8.745880126953125,0.4295331835746765,1,"{""type"":""Point"",""coordinates"":[105.82066979788284,10.633662695153967]}"
1_1021,2018-06-26,155.7813474250349,"Lu quet Lai Chau, Ha Giang",311,FL_TRN_2018_06,1,0,0,0,0,10,274.3699945099652,49.36999895982444,117.08999790623784,33.559999568387866,training,23.074015030823894,0.3347187340259552,4,"{""type"":""Point"",""coordinates"":[106.47109291202044,22.132059596162705]}"
1_1022,2018-06-26,75.55186660485775,"Lu quet Lai Chau, Ha Giang",1428,FL_TRN_2018_06,1,0,0,0,0,10,147.58999672159553,5.659999882802367,26.25999957509339,64.2199985217303,training,14.548438905949386,0.5310494899749756,4,"{""type"":""Point"",""coordinates"":[107.7830873712565,14.940219992259902]}"
1_1045,2018-06-26,137.1791855188269,"Lu quet Lai Chau, Ha Giang",471,FL_TRN_2018_06,1,0,0,0,0,10,58.53999858349562,0.019999999552965164,6.929999679327011,10.739999666810036,training,23.816403247108425,0.29214367270469666,4,"{""type"":""Point"",""coordinates"":[108.87447359534896,13.783693788524866]}"
1_1062,2018-06-26,98.35522904168714,"Lu quet Lai Chau, Ha Giang",768,FL_TRN_2018_06,1,0,0,0,0,10,51.779998160898685,25.649999037384987,37.63999857008457,19.719999693334103,training,18.479883753576537,0.374929815530777,4,"{""type"":""Point"",""coordinates"":[108.61504343638352,11.727250430005022]}"
1_1066,2018-06-26,116.21254497156923,"Lu quet Lai Chau, Ha Giang",-2,FL_TRN_2018_06,1,1,1,0,0,40,261.77999470569193,47.80999910272658,121.60999780520797,64.28999851644039,training,2.0988707405791756,0.4538170099258423,4,"{""type"":""Point"",""coordinates"":[106.60944895643938,10.046817192259086]}"
1_1067,2018-06-26,104.1939931095695,"Lu quet Lai Chau, Ha Giang",873,FL_TRN_2018_06,1,0,0,0,0,10,78.46999822743237,7.95999975502491,34.37999940663576,178.85999624617398,training,18.267305722583696,0.30121180415153503,4,"{""type"":""Point"",""coordinates"":[107.66757952964339,16.02909859265196]}"
1_1074,2018-06-26,270.0,"Lu quet Lai Chau, Ha Giang",5,FL_TRN_2018_06,1,1,1,0,0,40,156.4499966967851,19.069999650120735,88.69999814592302,117.7599972859025,training,3.766399188275344,0.5274665355682373,4,"{""type"":""Point"",""coordinates"":[105.85677298442877,10.39229591597873]}"
1_1093,2018-06-26,106.21654525415279,"Lu quet Lai Chau, Ha Giang",489,FL_TRN_2018_06,1,0,0,0,0,10,240.92999539524317,26.80999954789877,93.99999834783375,156.30999427102506,training,9.864790328143684,0.5426745414733887,6,"{""type"":""Point"",""coordinates"":[107.61841879426004,14.195125925309311]}"
