system:index,apex_date,aspect,detail,elevation,event_id,flood,is_agriculture,is_flood_prone,is_permanent_water,is_urban,land_cover,precip_14_day,precip_3_day,precip_7_day,precip_total,purpose,slope,soil_moisture,soil_type,.geo
2_1106,2022-10-11,171.54547688609807,Lu tai Da Nang (Dot 1),417,FL_TRN_2022_10_A,0,0,0,0,0,10,647.5379855372012,61.57999901100993,113.78999748453498,1169.7499758303165,training,6.535275926877438,0.5640139579772949,4,"{""type"":""Point"",""coordinates"":[107.87035280514846,16.03417675758762]}"
2_1108,2022-10-11,287.1552734375,Lu tai Da Nang (Dot 1),607,FL_TRN_2022_10_A,0,0,0,0,0,30,63.97299843840301,0.0,26.289999455213547,14.53999975323677,training,15.344493865966797,0.5281921029090881,4,"{""type"":""Point"",""coordinates"":[102.52056259196497,22.166252076722476]}"
2_1110,2022-10-11,305.0439147949219,Lu tai Da Nang (Dot 1),7,FL_TRN_2022_10_A,0,0,0,0,0,30,397.50799139402807,85.84999884292483,124.12999815121293,111.1499983780086,training,8.023454666137695,0.5239808559417725,4,"{""type"":""Point"",""coordinates"":[106.47491168898927,10.92078414244033]}"
2_1111,2022-10-11,296.07598876953125,Lu tai Da Nang (Dot 1),126,FL_TRN_2022_10_A,0,1,1,0,0,40,318.6659932099283,80.84999841079116,168.88999607041478,119.49999739415944,training,2.109076738357544,0.5416616201400757,6,"{""type"":""Point"",""coordinates"":[106.83057966332883,11.832610633444425]}"
2_1113,2022-10-11,71.90093994140625,Lu tai Da Nang (Dot 1),70,FL_TRN_2022_10_A,0,0,0,0,0,10,297.04099347256124,64.5999989695847,112.40999809652567,138.94999612867832,training,5.949606418609619,0.551738977432251,6,"{""type"":""Point"",""coordinates"":[107.02721523496582,11.33452481607972]}"
2_1115,2022-10-11,114.97210990683041,Lu tai Da Nang (Dot 1),635,FL_TRN_2022_10_A,0,0,0,0,0,10,33.721999103203416,0.3400000035762787,15.499999552965164,0.35999998450279236,training,19.039146610195587,0.29899686574935913,4,"{""type"":""Point"",""coordinates"":[104.0365058760441,21.340796487294305]}"
2_1117,2022-10-11,270.0,Lu tai Da Nang (Dot 1),1,FL_TRN_2022_10_A,0,0,0,0,0,10,465.0839895885438,151.53999658301473,186.90999562107027,131.0099963415414,training,1.8847209256188908,0.5930092334747314,4,"{""type"":""Point"",""coordinates"":[106.54070760297529,10.305972169873273]}"
2_1128,2022-10-11,76.17848205566406,Lu tai Da Nang (Dot 1),2,FL_TRN_2022_10_A,0,0,0,0,0,10,508.51998772099614,153.23999580182135,213.06999408639967,125.8399970382452,training,3.876443862915039,0.5613094568252563,4,"{""type"":""Point"",""coordinates"":[106.62302114696,10.235021554134441]}"
2_1129,2022-10-11,345.7112311160982,Lu tai Da Nang (Dot 1),3,FL_TRN_2022_10_A,0,1,1,0,0,40,406.61998935230076,93.52999752014875,151.30999591387808,92.7399971652776,training,3.822716303716047,0.5430561304092407,4,"{""type"":""Point"",""coordinates"":[106.22701215848598,11.010678243139418]}"
2_1132,2022-10-11,341.1998348118011,Lu tai Da Nang (Dot 1),85,FL_TRN_2022_10_A,0,0,0,0,0,10,324.4789925403893,88.18999779038131,173.53999597392976,106.96999771147966,training,2.9367143824273647,0.5402851104736328,4,"{""type"":""Point"",""coordinates"":[106.81913543302252,11.719932454396236]}"
2_1133,2022-10-11,10.702381134033203,Lu tai Da Nang (Dot 1),79,FL_TRN_2022_10_A,0,0,0,0,0,10,660.9999865591526,168.51999807544053,201.29999721609056,994.9299821201712,training,10.271541595458984,0.5282560586929321,4,"{""type"":""Point"",""coordinates"":[108.0247643782508,15.840078245752212]}"
2_1136,2022-10-11,-0.0,Lu tai Da Nang (Dot 1),1,FL_TRN_2022_10_A,0,0,0,0,0,10,507.61898941360414,205.16999612003565,259.73999470472336,115.79999733157456,training,2.7802885155287553,0.5501511693000793,4,"{""type"":""Point"",""coordinates"":[106.54090838862956,10.048022133762666]}"
2_1137,2022-10-11,-0.0,Lu tai Da Nang (Dot 1),33,FL_TRN_2022_10_A,0,1,1,0,0,40,363.7849918715656,71.63999859057367,110.98999792709947,87.82999797537923,training,0.0,0.5296341180801392,6,"{""type"":""Point"",""coordinates"":[106.52604351140202,11.048974340873324]}"
